

White Brain
{::::A:PP:P:A:A::}: x 2, y 1, X 3, Y 2, V 3, u 1
{:P:::.P.APAP:::A}: x 0, y 2, X 0, Y 1, V -1, u 1
{:P:::.PAPAP:A:::}: x 3, y 1, X 3, Y 0, V -3236, u 3236
{:P:::.PAPAP:A:::}: x 1, y 2, X 1, Y 1, V -1, u 1
{:P:::.PAPAP:A:::}: x 1, y 2, X 2, Y 1, V -1, u 1
{:P:::AAPP..:A:A:}: x 2, y 1, X 2, Y 0, V 2, u 2
{:P:::AP:P:PAA:::}: x 3, y 2, X 3, Y 1, V -3142, u 3142
{:P:::AP:P:PAA:::}: x 3, y 2, X 2, Y 1, V -1, u 1
{:P:::APAP:::A:P:}: x 3, y 1, X 3, Y 0, V -3143, u 3143
{:P:::P.:P:PAA:::}: x 3, y 2, X 3, Y 1, V 1, u 1
{:P:::P.AP:::A:P:}: x 3, y 1, X 3, Y 0, V 1, u 1
{:P:::PA.P:.PA::A}: x 2, y 1, X 2, Y 0, V -1, u 1
{:P::A:PP..P.:::A}: x 3, y 3, X 3, Y 2, V -1, u 1
{:P::AP.P..P.::AA}: x 3, y 3, X 2, Y 2, V -1, u 1
{:P::P...AAPP::AA}: x 1, y 2, X 1, Y 1, V 1, u 1
{:P::P..P.APAA:A:}: x 0, y 3, X 0, Y 2, V 4, u 10
{:P::P..P.APAA:A:}: x 1, y 2, X 1, Y 1, V -1, u 1
{:P::P..P.APAA:A:}: x 1, y 2, X 0, Y 1, V -1, u 1
{:P::P..PA.PA:AA:}: x 1, y 3, X 1, Y 2, V -1, u 1
{:P::P.:PAAPA::A:}: x 1, y 2, X 0, Y 1, V -1, u 1
{:P::P.PAA.:.:P::}: x 3, y 1, X 3, Y 0, V -2, u 2
{:P::P.PP.A.AA:A:}: x 1, y 2, X 0, Y 1, V 3, u 9
{:P::P.PPA..A:AA:}: x 1, y 3, X 1, Y 2, V -1, u 1
{:P::P:.AP.::::P:}: x 3, y 1, X 3, Y 0, V -1, u 1
{:P::P:.PAP.A::A:}: x 2, y 3, X 2, Y 1, V -1, u 1
{:P::P:AP.P.AA:::}: x 2, y 1, X 1, Y 0, V 1, u 1
{:P::PA..A:P:::PA}: x 3, y 3, X 3, Y 1, V 1, u 1
{:P::PA.:A.AP::A:}: x 2, y 3, X 3, Y 2, V 1, u 1
{:P::PA.PA.P.::AA}: x 3, y 3, X 2, Y 2, V 1, u 1
{:P::PA:PA..P::A:}: x 2, y 3, X 2, Y 2, V -2, u 2
{:P::PA:PA:P.::AA}: x 3, y 3, X 3, Y 2, V 1, u 1
{:P::PAPP...AA:A:}: x 0, y 3, X 0, Y 2, V -1, u 1
{:P::PAPP...AA:A:}: x 3, y 2, X 2, Y 1, V 0, u 2
{:P::PAPP.:..A:AA}: x 0, y 3, X 0, Y 2, V 1, u 1
{:P::PAPPA...::AA}: x 3, y 3, X 3, Y 2, V -1, u 1
{:P::PAPPA...::AA}: x 2, y 3, X 2, Y 2, V -1, u 1
{:P::PP.:..PAA:::}: x 3, y 2, X 3, Y 1, V -1, u 1
{:P::PP.A..::A:P:}: x 0, y 3, X 0, Y 2, V -1, u 1
{:P::PP.P...AA:A:}: x 2, y 3, X 2, Y 1, V -424, u 426
{:P::PP.P...AA:A:}: x 0, y 3, X 0, Y 2, V -1, u 1
{:P::PP.P...AA:A:}: x 2, y 3, X 2, Y 2, V -1, u 1
{:P:A:.P:PA::A:P:}: x 1, y 2, X 1, Y 1, V -3235, u 3235
{:P:A:.P:PA::A:P:}: x 1, y 2, X 2, Y 1, V -1, u 1
{:P:A::.::A::P:P:}: x 1, y 2, X 1, Y 1, V 1, u 1
{:P:A::.:PP::A:P:}: x 0, y 3, X 1, Y 2, V 1, u 1
{:P:P....A.P.A:AA}: x 3, y 3, X 2, Y 2, V 4, u 4
{:P:P:...PAPAA:A:}: x 3, y 2, X 3, Y 1, V -1, u 1
{:P:P:...PAPAA:A:}: x 1, y 2, X 1, Y 1, V -1, u 1
{:P:P:..A.PP.A:A:}: x 0, y 3, X 0, Y 1, V -4, u 4
{:P:P:..APAP.A:A:}: x 1, y 2, X 1, Y 1, V 1, u 1
{:P:P:.A.P..:AAA:}: x 1, y 3, X 1, Y 1, V 0, u 2
{:P:P:.A.P..:AAA:}: x 2, y 1, X 2, Y 0, V 2, u 2
{:P:P:.PA.P..A:A:}: x 0, y 3, X 0, Y 1, V -1, u 1
{:P:P:P..P:..A:AA}: x 2, y 3, X 2, Y 1, V -1, u 1
{:P:PP.....PAAAA:}: x 3, y 2, X 3, Y 1, V -3, u 3
{:P:PP.....PAAAA:}: x 0, y 3, X 0, Y 2, V -1, u 1
{:P:PP.....PAAAA:}: x 1, y 3, X 1, Y 2, V 0, u 4
{:P:PP...A.P.:AAA}: x 3, y 3, X 3, Y 1, V -1, u 1
{:P:PP...A.P.:AAA}: x 1, y 3, X 1, Y 2, V 1, u 1
{:P:PP..A..::APA:}: x 2, y 3, X 2, Y 1, V -3, u 3
{:P:PP..A..P.AAA:}: x 1, y 3, X 2, Y 2, V 4, u 8
{:P:PP..A..P.AAA:}: x 0, y 3, X 0, Y 2, V -1, u 1
{:P:PP..A..P.AAA:}: x 1, y 3, X 1, Y 2, V -2, u 6
{:P:PP..A..P.AAA:}: x 1, y 3, X 1, Y 1, V -1, u 1
{:P:PP..AA.:.:PA:}: x 2, y 3, X 2, Y 1, V -2, u 2
{:P:PP.P....AAAA:}: x 1, y 3, X 1, Y 1, V -1, u 3
{:P:PP.P....AAAA:}: x 3, y 2, X 3, Y 1, V -1, u 1
{:P:PP.P....AAAA:}: x 3, y 2, X 2, Y 1, V 3, u 5
{:P:PP.PA....AAA:}: x 0, y 3, X 0, Y 2, V 7, u 21
{:P:PP.PA....AAA:}: x 1, y 3, X 1, Y 2, V -1, u 1
{:PA::::.PP.PA::A}: x 0, y 3, X 1, Y 2, V -1, u 1
{:PA::A::P..PA:A:}: x 2, y 3, X 3, Y 2, V 2, u 2
{:PP:...PP..AAAA:}: x 1, y 3, X 0, Y 2, V 3, u 3
{:PP:...PPA..A:AA}: x 1, y 2, X 1, Y 1, V -5724, u 5738
{:PP:...PPA..A:AA}: x 2, y 3, X 2, Y 2, V -1, u 1
{:PP:...PPA..A:AA}: x 2, y 3, X 2, Y 1, V -1, u 1
{:PP:...PPA..A:AA}: x 3, y 3, X 3, Y 2, V -818, u 820
{:PP:.:.P..P.A::A}: x 0, y 3, X 0, Y 1, V -1, u 1
{:PP:.:.P:..AP:A:}: x 2, y 3, X 2, Y 1, V -20159, u 20159
{:PP:.:.P:..AP:A:}: x 2, y 3, X 2, Y 2, V -1, u 1
{:PP:.:.PP...::AA}: x 3, y 3, X 3, Y 2, V -20160, u 20160
{:PP:.:.PP...::AA}: x 2, y 3, X 2, Y 2, V -1, u 1
{:PP:.:.PP...::AA}: x 2, y 3, X 2, Y 1, V -1, u 1
{:PP:.A.PP...A:AA}: x 3, y 3, X 3, Y 2, V -1, u 1
{:PP:.P.P....A:AA}: x 0, y 3, X 0, Y 2, V -20162, u 20162
{:PP:.P.P....A:AA}: x 0, y 3, X 0, Y 1, V -1, u 1
{:PP:.P.P....A:AA}: x 2, y 3, X 2, Y 2, V -1, u 1
{:PP:.P.P....A:AA}: x 2, y 3, X 2, Y 1, V -1, u 1
{:PP:.P.P....A:AA}: x 3, y 3, X 3, Y 2, V -1, u 1
{:PP::....PAPA::A}: x 0, y 3, X 0, Y 2, V -1, u 1
{:PP::..:PAPAA:::}: x 3, y 2, X 3, Y 1, V -3238, u 3238
{:PP::..:PAPAA:::}: x 1, y 2, X 1, Y 1, V -3142, u 3144
{:PP::..PPA.AA:A:}: x 2, y 3, X 2, Y 2, V -6379, u 6383
{:PP::..PPA.AA:A:}: x 1, y 2, X 1, Y 1, V -1, u 1
{:PP::..PPA.AA:A:}: x 2, y 3, X 2, Y 1, V -1, u 1
{:PP:P.....APAA:A}: x 1, y 3, X 1, Y 2, V -1, u 1
{:PP:P..P...AAAA:}: x 2, y 3, X 2, Y 1, V -7014, u 7014
{:PP:P..P...AAAA:}: x 0, y 3, X 0, Y 2, V -1, u 1
{:PP:P..P...AAAA:}: x 1, y 3, X 1, Y 2, V -6376, u 6406
{:PP:P..P...AAAA:}: x 1, y 3, X 1, Y 1, V -426, u 428
{:PP:P..P...AAAA:}: x 2, y 3, X 2, Y 2, V -1, u 1
{:PP:P..P.A..A:AA}: x 2, y 3, X 2, Y 1, V -1, u 1
{:PP:P..P.A..A:AA}: x 1, y 2, X 1, Y 1, V 1, u 1
{:PP:PA.P....A:AA}: x 0, y 3, X 0, Y 2, V -1, u 3
{:PPP....P...AAAA}: x 2, y 3, X 2, Y 1, V -3, u 3
{:PPP....P...AAAA}: x 1, y 3, X 1, Y 2, V -1, u 1
{:PPP....P...AAAA}: x 1, y 3, X 1, Y 1, V -1, u 1
{:PPP....P...AAAA}: x 1, y 3, X 0, Y 2, V 6, u 6
{:PPP:...PA..A:AA}: x 1, y 2, X 1, Y 1, V -1, u 1
{:PPP:.A.P...AA:A}: x 1, y 3, X 0, Y 2, V -1, u 1
{:PPPP.......AAAA}: x 3, y 3, X 3, Y 1, V 8, u 44
{:PPPP.......AAAA}: x 0, y 3, X 0, Y 2, V -1, u 1
{:PPPP.......AAAA}: x 1, y 3, X 1, Y 2, V -1, u 1
{:PPPP.......AAAA}: x 1, y 3, X 1, Y 1, V -1, u 3
{:PPPP.......AAAA}: x 2, y 3, X 2, Y 2, V -1, u 1
{:PPPP.......AAAA}: x 2, y 3, X 2, Y 1, V -1, u 1
{:PPPP.......AAAA}: x 3, y 3, X 3, Y 2, V -1, u 27
{A::::.:A::P.:P::}: x 3, y 1, X 3, Y 0, V -1, u 1
{A::::.:PA:P::::P}: x 0, y 2, X 0, Y 1, V -1, u 1
{A::::.A.::::P:AP}: x 2, y 1, X 2, Y 0, V 1, u 1
{A::::.A.::::P:P:}: x 2, y 1, X 2, Y 0, V 1, u 1
{A:::::.P.PPAA:A:}: x 0, y 3, X 0, Y 1, V -1, u 1
{A::::::P.:PPA:::}: x 0, y 3, X 0, Y 1, V -1, u 1
{A:::::A:A:.P:PA:}: x 2, y 3, X 2, Y 2, V 1, u 1
{A:::::A:A:A::P:P}: x 2, y 1, X 2, Y 0, V 1, u 1
{A:::::AP.:.:APA:}: x 2, y 1, X 2, Y 0, V 1, u 1
{A:::::APP.:.:::P}: x 2, y 1, X 2, Y 0, V -1, u 1
{A:::::PP.P.AA:A:}: x 3, y 2, X 2, Y 1, V 1, u 1
{A::::P:P.:.PA:A:}: x 0, y 3, X 0, Y 2, V -1, u 1
{A::::P:P.:.PA:A:}: x 0, y 3, X 0, Y 1, V -1, u 1
{A::::P:P.:.PA:A:}: x 2, y 3, X 2, Y 2, V -1, u 1
{A::::P:P.:PAA:A:}: x 0, y 3, X 0, Y 1, V 1, u 1
{A::::P:PA:.:::AP}: x 0, y 2, X 0, Y 1, V -1, u 1
{A:::A::P.A:A::P:}: x 1, y 2, X 1, Y 1, V 1, u 1
{A:::A::P.P.P::A:}: x 2, y 3, X 3, Y 2, V -1, u 1
{A:::A::P.PPA::A:}: x 2, y 3, X 1, Y 2, V 1, u 1
{A:::AP::::.P::AP}: x 2, y 3, X 2, Y 2, V -1, u 1
{A:::P:.P..:.::AP}: x 2, y 3, X 2, Y 1, V -1, u 1
{A::P:.:::.PPA:::}: x 0, y 3, X 0, Y 1, V -1, u 1
{A::P:::AA:P.::P:}: x 0, y 2, X 0, Y 1, V 1, u 1
{A::P:PPA.:..:PA:}: x 2, y 3, X 2, Y 2, V -1, u 1
{A:A:::::.:.PAPA:}: x 2, y 3, X 2, Y 1, V 1, u 1
{A:A:::A:.:.:AP:P}: x 0, y 3, X 0, Y 1, V 1, u 1
{P:::...PAPA.:AA:}: x 2, y 2, X 2, Y 1, V -1, u 1
{P:::..:PAPA.::::}: x 2, y 2, X 2, Y 1, V -1, u 1
{P:::..APA::.:AP:}: x 1, y 3, X 1, Y 1, V -1, u 1
{P:::..PPAAP.:::A}: x 3, y 3, X 2, Y 2, V -1, u 1
{P:::.:..AP.P:A:A}: x 0, y 2, X 0, Y 1, V 1, u 1
{P:::.P...:.PAA:A}: x 0, y 3, X 0, Y 2, V 1, u 1
{P:::.P:PAA.P::A:}: x 0, y 2, X 0, Y 1, V -1, u 1
{P:::.PPPAA..::AA}: x 3, y 3, X 3, Y 2, V -1, u 1
{P:::A.:P:P.P:AA:}: x 2, y 3, X 3, Y 2, V 1, u 1
{P:::A::A.:AA:P::}: x 3, y 1, X 3, Y 0, V 1, u 1
{P:::A::A.PA.:::A}: x 3, y 3, X 3, Y 2, V 1, u 1
{P:::AP:..PAP:::A}: x 2, y 2, X 2, Y 1, V -2, u 2
{P:::AP:A..P.:A:A}: x 1, y 3, X 2, Y 2, V 1, u 1
{P:::AP:P.A.P::A:}: x 2, y 3, X 2, Y 2, V -1, u 1
{P:::AP:P.AA::::P}: x 2, y 2, X 1, Y 1, V -1, u 1
{P:::APA..::P:P:A}: x 2, y 1, X 2, Y 0, V -2, u 2
{P:::APP.:..P:AAA}: x 2, y 3, X 2, Y 2, V -1, u 1
{P:::APPP...A:AA:}: x 1, y 3, X 1, Y 2, V -1, u 1
{P:::APPP..A.:A:A}: x 2, y 2, X 3, Y 1, V 1, u 1
{P:::PA.P..P.::AA}: x 1, y 1, X 0, Y 0, V -1, u 1
{P::P..:.AP.P:AA:}: x 0, y 2, X 0, Y 1, V 1, u 1
{P::P..P..P.AAAA:}: x 0, y 3, X 0, Y 2, V 1, u 1
{P::P.PP...A.AA:A}: x 1, y 3, X 1, Y 2, V 1, u 1
{P::PA:P...P.:A:A}: x 1, y 3, X 1, Y 1, V -1, u 1
{P::PA:PA.P..:AA:}: x 2, y 3, X 2, Y 2, V 1, u 1
{P::PAAP...:.:::P}: x 1, y 1, X 1, Y 0, V -1, u 1
{P::PAP:..P..::AA}: x 2, y 3, X 2, Y 2, V -2, u 2
{P::PAP:A..P.:AA:}: x 1, y 3, X 2, Y 2, V -1, u 1
{P::PAPP.....:AAA}: x 1, y 3, X 1, Y 2, V -2, u 2
{P::PAPP.....:AAA}: x 2, y 3, X 2, Y 2, V -1, u 1
{P::PAPP.....:AAA}: x 3, y 3, X 3, Y 2, V -1, u 1
{P::PAPP.....:AAA}: x 3, y 3, X 3, Y 1, V 0, u 2
{P:P:.....A.PAA:A}: x 1, y 2, X 1, Y 1, V 1, u 1
{P:P:..:P.AP.A::A}: x 0, y 3, X 0, Y 2, V -1, u 1
{P:P:..PP....AA:A}: x 1, y 3, X 1, Y 2, V -1, u 1
{P:P:.P..A..P:AAA}: x 0, y 2, X 0, Y 1, V -1, u 1
{P:P:.P.P..A.AA:A}: x 0, y 3, X 0, Y 1, V 1, u 1
{P:P:.P.P.A..A:AA}: x 0, y 3, X 0, Y 2, V -1, u 1
{P:P:.PA..A.PA::A}: x 0, y 3, X 0, Y 2, V 1, u 1
{P:P:A:.:..P.:::A}: x 3, y 3, X 2, Y 2, V -1, u 1
{P:P:AP.:..P.:A:A}: x 1, y 3, X 2, Y 2, V -1, u 1
{P:PP.....P..AAAA}: x 2, y 3, X 1, Y 2, V 1, u 1
{P:PP.P......AAAA}: x 0, y 3, X 0, Y 1, V -4, u 6
{P:PP.P......AAAA}: x 0, y 3, X 0, Y 2, V -1, u 1
{P:PP.P......AAAA}: x 1, y 3, X 1, Y 2, V -1, u 1
{P:PP.P......AAAA}: x 2, y 3, X 2, Y 2, V 7, u 7
{P:PP.P...A..A:AA}: x 2, y 3, X 2, Y 1, V 1, u 1
{PP::...PA.P.:AAA}: x 3, y 3, X 2, Y 2, V -1, u 1
{PP::A..P..P.:AAA}: x 1, y 3, X 1, Y 1, V -1, u 1
{PP:P......P.AAAA}: x 0, y 3, X 0, Y 2, V 1, u 1
{PP:P..P.....AAAA}: x 3, y 3, X 3, Y 2, V 1, u 1
{PPP:...:..P.AA:A}: x 0, y 3, X 0, Y 1, V -1, u 1
{PPP:...P....AAAA}: x 1, y 3, X 1, Y 1, V -20166, u 20166
{PPP:...P....AAAA}: x 0, y 3, X 0, Y 2, V -1, u 1
{PPP:...P....AAAA}: x 0, y 3, X 0, Y 1, V -1, u 1
{PPP:...P....AAAA}: x 1, y 3, X 1, Y 2, V -6544, u 6562
{PPP:...P....AAAA}: x 2, y 3, X 2, Y 2, V -1, u 1
{PPP:...P....AAAA}: x 2, y 3, X 2, Y 1, V -1, u 1
{PPP:...P....AAAA}: x 3, y 3, X 3, Y 2, V -13815, u 13853
{PPPP........AAAA}: x 1, y 3, X 1, Y 2, V 1, u 1

